"","lote_id","finca_id","lat","lng","area","pbc","sem","c_year","mean_pbc"
"1397",301,37,7.875157525,-76.690882565,4.01,5722.4,"22","2020",4418.76018518519
"1398",302,37,7.87480506,-76.69184837,4.37,3301,"22","2020",4724.0612037037
"1399",303,37,7.874517345,-76.692794935,4.26,3721.55,"22","2020",4458.46083333333
"1400",304,37,7.87437026,-76.693738345,4.36,7031.04,"22","2020",6159.18953703704
"1401",305,37,7.87429468,-76.694679275,3.79,1366.79,"22","2020",4204.2162037037
"1402",306,37,7.873209925,-76.69555628,4.88,3654.87,"22","2020",6991.50722222222
"1403",307,37,7.87301407,-76.69664644,5.6,5923.63,"22","2020",7540.24401869159
"1404",308,37,7.87275149,-76.6976051,5.27,6666.97,"22","2020",6752.78231481481
"1405",309,37,7.872372385,-76.69862383,4.18,3084.77,"22","2020",5432.29168224299
"1406",310,37,7.872134275,-76.699553135,4.53,3570.25,"22","2020",5497.43537037037
"1407",311,37,7.87190878,-76.700518015,4.18,6575.58,"22","2020",5196.71722222222
"1408",312,37,7.87163242,-76.701453515,3.84,4246.97,"22","2020",4120.1781372549
"1409",313,37,7.871377535,-76.70239503,3.42,3701.28,"22","2020",3657.88921568627
"1410",314,37,7.87118432,-76.703044975,1.36,3524.22,"22","2020",1577.43204081633
"1411",403,37,7.866352755,-76.70514618,3.72,2683.61,"22","2020",4453.2729245283
"1412",404,37,7.86531381,-76.70477451,2.41,2017.99,"22","2020",2717.7246728972
"1413",405,37,7.865667075,-76.70723993,3.53,2541.93,"22","2020",3722.13514018692
"1414",406,37,7.86418293,-76.70773804,2.63,2555.99,"22","2020",3265.54438095238
"1415",407,37,7.86306486,-76.70820899,2.76,3393.51,"22","2020",3247.72364485981
"1416",408,37,7.862182175,-76.708662725,2.97,3929.56,"22","2020",3842.42518867925
"1417",409,37,7.86130328,-76.70916178,3.74,3717.93,"22","2020",4655.13448598131
"1418",410,37,7.860386725,-76.70957292,3.27,2744.02,"22","2020",3833.04907407407
"1419",411,37,7.85953299,-76.70998103,3.47,3324.93,"22","2020",4507.86830188679
"1420",412,37,7.85869505,-76.71036248,3.01,2064.85,"22","2020",4132.84906542056
"1421",413,37,7.85784486,-76.71042233,1.32,875.72,"22","2020",1651.63123809524
"1422",2299,143,8.004737445,-76.692604775,7.149,8173.71,"22","2020",7096.35648148148
"1423",2300,143,8.004910185,-76.691660365,6.545,7186.26,"22","2020",8186.81723809524
"1424",2301,143,8.00511033,-76.69076763,6.601,4633.95,"22","2020",7004.11179245283
"1425",2302,143,8.005287895,-76.68987729,6.373,9097.23,"22","2020",7169.50132075472
"1426",2303,143,8.0054634,-76.688987515,6.287,7211.87,"22","2020",7156.81472222222
"1427",2304,143,8.00566091,-76.688237045,5.547,5775.27,"22","2020",7086.61244680851
"1428",2311,143,7.99996388,-76.693376715,3.111,3219.37,"22","2020",3238.72155339806
"1429",2605,159,7.955105,-76.671541,1.11,2249.94,"22","2020",2664.9738028169
"1430",2606,159,7.955105,-76.671541,1,1235.39,"22","2020",822.4
"1431",2607,159,7.955105,-76.671541,2.07,2092.36,"22","2020",2549.01506329114
"1432",2608,159,7.955105,-76.671541,4.33,4154.32,"22","2020",4440.24583333333
"1433",2609,159,7.955105,-76.671541,3.6,3348.07,"22","2020",3299.938
"1434",2610,159,7.955105,-76.671541,4.13,5075.53,"22","2020",3636.37550724638
"1435",2611,159,7.955105,-76.671541,4.79,13326.77,"22","2020",4643.9037962963
"1436",2612,159,7.955105,-76.671541,4.77,3044.78,"22","2020",4927.63305555556
"1437",2613,159,7.955105,-76.671541,4.36,3639.75,"22","2020",4357.08981481481
"1438",2614,159,7.955105,-76.671541,5.13,5726.51,"22","2020",4793.21861111111
"1439",2615,159,7.955105,-76.671541,5.3,4575.87,"22","2020",4440.65851851852
"1440",2616,159,7.955105,-76.671541,4.63,4341.2,"22","2020",3988.98842592593
"1441",2617,159,7.955105,-76.671541,3.77,2011.9,"22","2020",3740.66740740741
"1442",2618,159,7.955105,-76.671541,3.47,3255.23,"22","2020",3698.07777777778
"1443",2619,159,7.955105,-76.671541,3.81,3475.18,"22","2020",3674.88925925926
"1444",2620,159,7.955105,-76.671541,3.32,1076.31,"22","2020",3093.48796296296
"1445",2621,159,7.955105,-76.671541,5.97,7723.15,"22","2020",6747.07598130841
"1446",2622,159,7.955105,-76.671541,5.58,3855.25,"22","2020",5762.24990740741
"1447",2623,159,7.955105,-76.671541,4.15,1707.06,"22","2020",4643.1661682243
"1448",2624,159,7.955105,-76.671541,3.66,2067.29,"22","2020",4353.8108490566
"1449",2644,161,7.921753996,-76.64523639,0.934,713.36,"22","2020",1855.09268292683
"1450",2645,161,7.921004194,-76.64444044,3.994,5830.35,"22","2020",5062.17055555556
"1451",2646,161,7.920076921,-76.64450461,4.508,6266.35,"22","2020",6331.23252336449
"1452",2647,161,7.918986722,-76.64463787,5.312,149.33,"22","2020",5611.41196261682
"1453",2648,161,7.916935297,-76.64465501,15.078,1101.58,"22","2020",5439.81102803738
"1454",2649,161,7.917278773,-76.64463177,4.103,775.91,"22","2020",5253.37
"1455",2650,161,7.916374822,-76.64466336,3.872,677.44,"22","2020",5289.06443396226
"1456",2651,161,7.915512416,-76.64465862,3.2,866.46,"22","2020",4535.38259259259
"1457",2652,161,7.914629943,-76.64375658,5.389,9852.48,"22","2020",7070.03611111111
"1458",2653,161,7.913745439,-76.6436501,4.842,4473.93,"22","2020",5817.6419047619
"1459",2655,161,7.914581907,-76.63903771,4.185,3030.05,"22","2020",6458.99242990654
"1460",2656,161,7.91376954,-76.63906808,12.463,2663.83,"22","2020",6227.57472222222
"1461",2786,166,7.678744442,-76.66444193,6.52,235.87,"22","2020",11964.5606666667
"1462",2825,168,7.824958862,-76.73239492,3.8,632,"22","2020",3778.09367924528
"1463",2829,168,7.825886608,-76.73605488,4.21,1373.78,"22","2020",3775.38028037383
"1464",2830,168,7.825912701,-76.73723791,3.7,678.4,"22","2020",3099.37037735849
"1465",2035,135,7.83092055,-76.66115319,5.37,3847.33,"23","2020",4420.6691509434
"1466",2036,135,7.830625051,-76.66031664,5.51,2316.05,"23","2020",4186.05663551402
"1467",2037,135,7.830056159,-76.65946469,5.9,1773.68,"23","2020",4382.5279245283
"1468",2038,135,7.829564879,-76.65862815,4.87,859.15,"23","2020",3994.39858490566
"1469",2039,135,7.829807748,-76.65773585,4.45,1457.26,"23","2020",3354.5476635514
"1470",2040,135,7.829902695,-76.65684231,3.53,765.34,"23","2020",2694.44192307692
"1471",2041,135,7.829292314,-76.65596507,3.16,457.16,"23","2020",2240.31336538462
"1472",2044,135,7.828727715,-76.65298931,3.88,946.97,"23","2020",3207.67121495327
"1473",2045,135,7.826981291,-76.66058846,3.1,502.14,"23","2020",2435.34446601942
"1474",2315,144,7.934094545,-76.68574512,5.022,1531.16,"23","2020",6483.36718446602
"1475",2316,144,7.932873543,-76.68536347,5.642,470.14,"23","2020",6694.59101010101
"1476",2317,144,7.931855448,-76.68522857,4.906,1847.49,"23","2020",5495.9232038835
"1477",2318,144,7.931013127,-76.68519106,4.625,176.61,"23","2020",5053.0872815534
"1478",2654,161,7.912352182,-76.64364975,5.301,6434.67,"23","2020",7093.37725490196
"1479",2657,161,7.912932253,-76.63928578,3.559,3748.94,"23","2020",4837.72557692308
"1480",2819,168,7.822650408,-76.728024,3.27,157.2,"23","2020",2878.31387755102
"1481",2820,168,7.823191012,-76.72865213,3.5,127.67,"23","2020",2954.23657142857
"1482",2821,168,7.823604528,-76.72952739,3.51,998.29,"23","2020",2710.97169811321
"1483",2822,168,7.824061268,-76.73028794,3.31,434.13,"23","2020",2774.05160377358
"1484",2823,168,7.824453683,-76.73083803,2,219.22,"23","2020",1443.61537735849
"1485",2824,168,7.824626766,-76.73165497,2.9,1370.55,"23","2020",2405.34311320755
"1486",2826,168,7.825276957,-76.73326602,3.9,1764.7,"23","2020",3818.98547169811
"1487",2827,168,7.82557212,-76.73411722,4.61,1942.71,"23","2020",4540.72828571429
"1488",2828,168,7.825813176,-76.73508629,4.4,1800.25,"23","2020",4099.01254716981
"1489",2831,168,7.826175523,-76.73809545,3.36,2746.79,"23","2020",3113.18330097087
"1490",2832,168,7.826588061,-76.73892629,3.33,1381.19,"23","2020",3081.44905660377
"1491",2833,168,7.831365689,-76.73457156,4.6,2312.53,"23","2020",4309.67571428571
"1492",2834,168,7.82983363,-76.73504963,5.85,3285.23,"23","2020",5428.74
"1493",2835,168,7.828916747,-76.73489965,6.91,5816.75,"23","2020",6013.75226415094
"1494",2836,168,7.828419658,-76.73403332,5.43,2614.74,"23","2020",4078.26594339623
"1495",2837,168,7.828008252,-76.73296306,2.16,603.09,"23","2020",1587.53105769231
"1496",2838,168,7.827023551,-76.7317135,2.74,891.98,"23","2020",2417.53866666667
"1497",2042,135,7.829095304,-76.65509756,2.3,180.44,"24","2020",2236.67367346939
"1498",2043,135,7.828580665,-76.6542238,2.83,255.2,"24","2020",2400.0197029703
"1499",2313,144,7.936117913,-76.68639527,3.435,4181.47,"24","2020",4000.87113207547
"1500",2314,144,7.935171039,-76.6859533,3.833,2917.14,"24","2020",4633.44619047619
"1501",2319,144,7.930327928,-76.68550909,3.325,2963.47,"25","2020",3579.55571428571
"1502",2320,144,7.929598983,-76.68575925,1.611,947.46,"25","2020",2035.69958762887
"1503",2839,169,7.81331975,-76.727265,6.97,14.38,"25","2020",6975.89201923077
"1504",2841,169,7.811845597,-76.72588825,7.49,295.87,"25","2020",6882.76333333333
"1505",2842,169,7.811591565,-76.72493718,5.86,2000.7,"25","2020",7022.24419047619
"1506",2843,169,7.818336351,-76.72356313,7.96,1037.36,"25","2020",5928.53913461538
"1507",2845,169,7.818768955,-76.72505323,4.34,415.86,"25","2020",4032.63561904762
"1508",2848,169,7.815643517,-76.72110971,3.82,540.17,"25","2020",3730.10106796116
"1509",2850,169,7.814357826,-76.7196874,2.46,802.89,"25","2020",2170.94165048544
"1510",2840,169,7.812137884,-76.72678344,7.74,6244.74,"26","2020",7614.80230769231
"1511",2844,169,7.818264939,-76.72441743,6.29,401.48,"26","2020",4816.8287254902
"1512",2846,169,7.816051841,-76.72301058,4.73,4347.78,"26","2020",3883.88317307692
"1513",2847,169,7.816265958,-76.72178977,4.28,4330.56,"26","2020",4275.41774509804
"1514",2849,169,7.815011136,-76.72039424,3.1,2917.11,"26","2020",3029.73242718447
"1515",2851,169,7.813434509,-76.71854457,2.91,2947.25,"26","2020",2895.56450980392
"1516",2015,134,7.813781416,-76.69255753,3.647,1137.72,"27","2020",3155.3875
"1517",2094,138,7.831352,-76.725285,2.1,2534.35,"28","2020",2327.55090909091
"1518",2095,138,7.831352,-76.725285,6.46,4524.92,"28","2020",6075.50851485149
"1519",2097,138,7.831352,-76.725285,4.36,531.16,"28","2020",4716.37554455446
"1520",2098,138,7.831352,-76.725285,4.01,419.36,"28","2020",4335.37058823529
"1521",2099,138,7.831352,-76.725285,3.87,245.21,"28","2020",4090.37831683168
"1522",2100,138,7.831352,-76.725285,3.75,352.69,"28","2020",2719.87079207921
"1523",2102,138,7.831352,-76.725285,3.17,3084.52,"28","2020",3287.1669
"1524",2103,138,7.831352,-76.725285,4.34,2194.15,"28","2020",4225.1305
"1525",2104,138,7.831352,-76.725285,4.92,1934.86,"28","2020",5138.3778
"1526",2105,138,7.831352,-76.725285,5.3,230.35,"28","2020",5467.1411
"1527",2106,138,7.831352,-76.725285,5.97,1258.29,"28","2020",5869.0554
"1528",2107,138,7.831352,-76.725285,6.08,1752.13,"28","2020",5702.99843137255
"1529",2108,138,7.831352,-76.725285,6.75,1206.77,"28","2020",3850.00764705882
"1530",2115,138,7.831352,-76.725285,3.96,1449.03,"28","2020",4115.24089108911
"1531",2116,138,7.831352,-76.725285,3.14,1404.15,"28","2020",3190.99811881188
"1532",2117,138,7.831352,-76.725285,3.48,1139.39,"28","2020",3598.65881188119
"1533",2118,138,7.831352,-76.725285,4.4,1891.09,"28","2020",3842.32181818182
"1534",2119,138,7.831352,-76.725285,5.06,879.43,"28","2020",3675.87828282828
"1535",2121,138,7.831352,-76.725285,5.4,1510.01,"28","2020",4652.68792079208
"1536",2123,138,7.831352,-76.725285,5.14,2154.86,"28","2020",3656.4600990099
"1537",2124,138,7.831352,-76.725285,4.65,465.01,"28","2020",3354.02022988506
"1538",2125,138,7.831352,-76.725285,5.04,1706.74,"28","2020",3979.0318
"1539",2126,138,7.831352,-76.725285,4.67,7499.09,"28","2020",3708.94885416667
"1540",2127,138,7.831352,-76.725285,2.29,1296.86,"28","2020",1809.03329896907
"1541",2096,138,7.831352,-76.725285,4.68,4107.53,"29","2020",4874.2785
"1542",2101,138,7.831352,-76.725285,7.72,4726.62,"29","2020",6626.6262
"1543",2109,138,7.831352,-76.725285,2.17,542.28,"29","2020",2061.8324742268
"1544",2110,138,7.831352,-76.725285,3.53,1892.69,"29","2020",3607.67333333333
"1545",2111,138,7.831352,-76.725285,5.25,3397.64,"29","2020",4234.84428571429
"1546",2112,138,7.831352,-76.725285,3.73,1781.77,"29","2020",3379.5481
"1547",2113,138,7.831352,-76.725285,4.45,1898.65,"29","2020",4614.516
"1548",2114,138,7.831352,-76.725285,3.78,2463.48,"29","2020",4211.49858585859
"1549",2120,138,7.831352,-76.725285,5.15,477.87,"29","2020",4183.39836734694
"1550",2122,138,7.831352,-76.725285,5.41,1276.8,"29","2020",3904.57927835052
"1551",1868,120,7.841190015,-76.71426059,3.601,5120.68,"30","2020",9032.12131313131
"1552",1870,120,7.842387443,-76.71603455,5.094,4852.85,"30","2020",9370.1757
"1553",1871,120,7.842962482,-76.71684551,5.411,1817.11,"30","2020",8743.1898
"1554",1872,120,7.843644792,-76.71770107,5.482,2135.01,"30","2020",8538.13060606061
"1555",1873,120,7.844475846,-76.71812463,6.256,1657.45,"30","2020",10657.6129
"1556",1874,120,7.845129092,-76.71869831,5,2420.39,"30","2020",9225.29540816327
"1557",1875,120,7.846056648,-76.71896499,6.126,2712.46,"30","2020",10141.1232323232
"1558",1876,120,7.846645594,-76.7196759,4.462,1780,"30","2020",9641.6548
"1559",1877,120,7.847388165,-76.72023908,4.203,3889.79,"30","2020",8718.40515151515
"1560",1878,120,7.848316279,-76.72054493,4.415,2769.52,"30","2020",8641.17282828283
"1561",1879,120,7.849342921,-76.72066373,4.428,4898.14,"30","2020",8584.32606060606
"1562",1880,120,7.850349721,-76.72044385,3.042,5372.16,"30","2020",6704.28336734694
"1563",1881,120,7.840580214,-76.71607791,5.446,3490.7,"30","2020",7489.0219
"1564",1882,120,7.847344,-76.717002,2.41,2917.14,"30","2020",6182.085
"1565",2658,162,7.987892,-76.637765,4.58,14657.8,"30","2020",5761.7105
"1566",2659,162,7.987892,-76.637765,3.02,4655.06,"30","2020",1989.91102040816
"1567",2660,162,7.987892,-76.637765,3.06,3271.2,"30","2020",2703.6995
"1568",2662,162,7.987892,-76.637765,2.5,245.16,"30","2020",2542.6579
"1569",2663,162,7.987892,-76.637765,4.19,564.53,"30","2020",4273.7684
"1570",2664,162,7.987892,-76.637765,4.76,3837.54,"30","2020",4968.0218
"1571",2665,162,7.987892,-76.637765,4.37,4096.98,"30","2020",4383.19909090909
"1572",2667,162,7.987892,-76.637765,3.41,1202.06,"30","2020",2991.09656565657
"1573",2668,162,7.987892,-76.637765,2.81,1153.89,"30","2020",3018.909
"1574",2671,162,7.987892,-76.637765,4.67,3559.99,"30","2020",5367.041
"1575",2673,162,7.987892,-76.637765,4.23,32.82,"30","2020",5079.1889
"1576",2674,162,7.987892,-76.637765,4.8,614.49,"30","2020",4542.8755
"1577",2675,162,7.987892,-76.637765,3.92,3632.18,"30","2020",5369.3003
"1578",2676,162,7.987892,-76.637765,4.26,3542.23,"30","2020",5229.23494949495
"1579",2678,162,7.987892,-76.637765,3.61,534.83,"30","2020",4727.81262626263
"1580",2679,162,7.987892,-76.637765,5.67,12457.02,"30","2020",6596.1448
"1581",2681,162,7.987892,-76.637765,5.7,5936.79,"30","2020",4903.9351
"1582",2682,162,7.987892,-76.637765,5.4,2389.85,"30","2020",6242.8185
"1583",2683,162,7.987892,-76.637765,3.58,2947.08,"30","2020",3889.74565656566
"1584",2685,162,7.987892,-76.637765,3.36,531.79,"30","2020",3800.7409
"1585",2686,162,7.987892,-76.637765,2.13,1477.13,"30","2020",2510.3177
"1586",2688,162,7.987892,-76.637765,5,1096.57,"30","2020",4643.69393939394
"1587",2689,162,7.987892,-76.637765,4.2,1251.04,"30","2020",4073.71777777778
"1588",2690,162,7.987892,-76.637765,2.96,1654.92,"30","2020",2772.7628
"1589",2691,162,7.987892,-76.637765,1.97,1275.66,"30","2020",1662.09656565657
"1590",2692,162,7.987892,-76.637765,3.75,1358.32,"30","2020",3139.4639
"1591",2695,162,7.987892,-76.637765,4.9,854.59,"30","2020",1663.255
"1592",2661,162,7.987892,-76.637765,2.46,222.81,"31","2020",2461.78656565657
"1593",2666,162,7.987892,-76.637765,3.51,3008.53,"31","2020",3002.90171717172
"1594",2669,162,7.987892,-76.637765,1.82,439,"31","2020",1724.81785714286
"1595",2672,162,7.987892,-76.637765,3.68,1125.4,"31","2020",3646.73737373737
"1596",2677,162,7.987892,-76.637765,4.68,1231.34,"31","2020",5270.42656565657
"1597",2680,162,7.987892,-76.637765,5.03,1022.03,"31","2020",5689.85141414141
"1598",2684,162,7.987892,-76.637765,4.23,3753.09,"31","2020",4078.83612244898
"1599",2687,162,7.987892,-76.637765,2.53,612.72,"31","2020",1917.98536082474
"1600",2670,162,7.987892,-76.637765,1.55,629.37,"32","2020",1260.38693877551
"1601",2578,158,7.83109,-76.685791,3.87,629.71,"33","2020",3687.19154639175
"1602",2580,158,7.83109,-76.685791,4.33,518,"33","2020",3122.39547368421
"1603",2581,158,7.83109,-76.685791,4.13,5895.82,"33","2020",2928.70242105263
"1604",2582,158,7.83109,-76.685791,2.95,3429.36,"33","2020",2563.52863157895
"1605",2584,158,7.83109,-76.685791,3.81,636.91,"33","2020",2730.30043010753
"1606",2585,158,7.83109,-76.685791,6.37,4738.54,"33","2020",4856.31368421053
"1607",2590,158,7.83109,-76.685791,4.8,3014.5,"33","2020",4072.081875
"1608",2592,158,7.83109,-76.685791,4.08,1739.01,"33","2020",3108.06583333333
"1609",2594,158,7.83109,-76.685791,3.46,592.77,"33","2020",2905.52816091954
"1610",2599,158,7.83109,-76.685791,4.1,2644.95,"33","2020",3598.665625
"1611",2818,168,7.822238916,-76.72757086,1.34,241.24,"33","2020",1427.10721649485
"1612",2013,134,7.815060114,-76.69424279,2.533,14216.36,"34","2020",2773.81056818182
"1613",2577,158,7.83109,-76.685791,4.27,33507.39,"34","2020",4797.45322916667
"1614",2586,158,7.83109,-76.685791,6.4,1162.15,"34","2020",5078.44652631579
"1615",2587,158,7.83109,-76.685791,5.58,1631.65,"34","2020",4369.52157894737
"1616",2588,158,7.83109,-76.685791,6.05,643.64,"34","2020",5701.56
"1617",2601,158,7.83109,-76.685791,4.1,3307.54,"34","2020",3819.1646875
"1618",2694,162,7.987892,-76.637765,0.33,133.92,"34","2020",220.97
"1619",2579,158,7.83109,-76.685791,3.95,3942.3,"35","2020",3333.51042553191
"1620",2583,158,7.83109,-76.685791,1.42,1195.07,"35","2020",1219.28301075269
"1621",2589,158,7.83109,-76.685791,4.75,3087.23,"35","2020",3635.57425531915
"1622",2591,158,7.83109,-76.685791,4.31,4968.54,"35","2020",3300.47904255319
"1623",2593,158,7.83109,-76.685791,3.65,2837.72,"35","2020",2653.24372340426
"1624",2595,158,7.83109,-76.685791,3.09,2325.03,"35","2020",2046.76225806452
"1625",2596,158,7.83109,-76.685791,3,759.7,"35","2020",1742.79923913043
"1626",2597,158,7.83109,-76.685791,3.44,1882.65,"35","2020",1812.31582417582
"1627",2598,158,7.83109,-76.685791,2.61,4791.42,"35","2020",1930.09433333333
"1628",2600,158,7.83109,-76.685791,4.15,4264.11,"35","2020",3558.30957446808
"1629",2602,158,7.83109,-76.685791,4.3,7857.29,"35","2020",3927.41784946237
"1630",2603,158,7.83109,-76.685791,3.82,2615.84,"35","2020",3114.35666666667
"1631",2604,158,7.83109,-76.685791,3.51,1851.13,"35","2020",2282.01273684211
"1632",2875,171,7.8915256999,-76.6344263,0.88,4512.15,"35","2020",991.045333333333
"1633",2876,171,7.8915256999,-76.6344263,1.88,1341.45,"35","2020",1410.82577464789
"1634",2877,171,7.8915256999,-76.6344263,3.39,7317,"35","2020",2838.13866666667
"1635",2878,171,7.8915256999,-76.6344263,3.917,4195.08,"35","2020",3138.22363636364
"1636",2879,171,7.8915256999,-76.6344263,3.625,5365.8,"35","2020",3073.2961038961
"1637",2881,171,7.8915256999,-76.6344263,3.483,9341.37,"35","2020",3083.99311688312
"1638",2883,171,7.8915256999,-76.6344263,3.615,926.82,"35","2020",3178.02233766234
"1639",2884,171,7.8915256999,-76.6344263,4.306,3048.75,"35","2020",3951.42538461538
"1640",2885,171,7.8915256999,-76.6344263,3.402,634.14,"35","2020",2908.48857142857
"1641",2887,171,7.8915256999,-76.6344263,2.886,7487.73,"35","2020",1626.51987012987
"1642",2888,171,7.8915256999,-76.6344263,3.62,1512.18,"35","2020",2838.70831168831
"1643",2889,171,7.8915256999,-76.6344263,4.754,9073.08,"35","2020",4050.3538961039
"1644",2890,171,7.8915256999,-76.6344263,2.623,1902.42,"35","2020",1898.25012987013
"1645",230,35,7.92221398,-76.6335842,3.27,614.56,"36","2020",2345.46712765957
"1646",235,35,7.91898353,-76.6384766,7.6,1478.63,"36","2020",9078.5864516129
"1647",236,35,7.91898353,-76.6394207,8.48,3406.75,"36","2020",9736.24268817204
"1648",238,35,7.9188135,-76.641309,7.35,1312.65,"36","2020",9125.04329787234
"1649",239,35,7.91889851,-76.6421673,8.05,1193.57,"36","2020",9334.33913978495
"1650",241,35,7.92484932,-76.6449139,4.97,1986.41,"36","2020",5882.04838709677
"1651",243,35,7.92484932,-76.6431972,5.45,653.18,"36","2020",6486.2735483871
"1652",245,35,7.93054502,-76.6449139,6.18,2656.57,"36","2020",7876.73861702128
"1653",246,35,7.93088506,-76.6441414,5.23,1475.64,"36","2020",6861.18946236559
"1654",247,35,7.93088506,-76.6433689,5.21,2733.47,"36","2020",6701.13212765957
"1655",248,35,7.93063003,-76.6424248,4.43,1409.2,"36","2020",5104.81404255319
"1656",251,35,7.92833476,-76.6359016,10.43,930.25,"36","2020",10850.4615957447
"1657",253,35,7.92833476,-76.6378757,6.5,2832.54,"36","2020",7640.61659574468
"1658",257,35,7.93049189,-76.6406032,3.95,2094.91,"36","2020",4830.21
"1659",258,35,7.92650704,-76.639702,2.52,630.83,"36","2020",3525.60666666667
"1660",1681,125,7.897101862,-76.70871238,5,21847.35,"36","2020",5543.30182795699
"1661",1682,125,7.896543228,-76.71296903,6.64,9204.82,"36","2020",8027.33161290323
"1662",1683,125,7.895841515,-76.71076789,7.56,3862.96,"36","2020",9091.11372340425
"1663",1684,125,7.895150242,-76.71033037,7.28,3799.92,"36","2020",8344.10741935484
"1664",1685,125,7.894396889,-76.70992819,7.93,2279.34,"36","2020",8922.75872340425
"1665",1686,125,7.893613933,-76.70969467,8.39,10326.45,"36","2020",10379.0004255319
"1666",1687,125,7.892819257,-76.70997832,5.45,3398.47,"36","2020",5719.94076086957
"1667",1688,125,7.892093925,-76.71061226,5.63,12078.59,"36","2020",5762.65064516129
"1668",1689,125,7.891339694,-76.71108137,5.47,7116.58,"36","2020",5908.09755319149
"1669",1690,125,7.890571842,-76.71143484,5.15,13434.83,"36","2020",5702.07752688172
"1670",1691,125,7.889854517,-76.71156496,4.24,10027.68,"36","2020",4782.92333333333
"1671",1692,125,7.88912754,-76.71153147,3.23,5051.37,"36","2020",3959.45670212766
"1672",1693,125,7.88841291,-76.71085063,3.65,2975.89,"36","2020",3992.9723655914
"1673",1694,125,7.887772096,-76.71011913,4.12,2385.91,"36","2020",4937.31095744681
"1674",1695,125,7.887146317,-76.70934956,4.33,3080.15,"36","2020",5305.05127659574
"1675",1696,125,7.88649065,-76.70883903,3.91,3840.78,"36","2020",5061.74670212766
"1676",1697,125,7.886125215,-76.70607554,4.03,14496.65,"36","2020",5853.40861702128
"1677",1698,125,7.885383811,-76.70606125,3.74,3952.55,"36","2020",4524.63414893617
"1678",1699,125,7.883797447,-76.70618228,9.11,5940.63,"36","2020",12566.8007608696
"1679",1700,125,7.88995297,-76.70328973,6.46,3082.42,"36","2020",8278.63152173913
"1680",1701,125,7.890172617,-76.70447869,7.95,3214.11,"36","2020",9337.74311827957
"1681",1702,125,7.890463674,-76.70550519,6.01,6056.53,"36","2020",7304.20744680851
"1682",1703,125,7.890876864,-76.70635598,5.57,2082.92,"36","2020",6895.3379787234
"1683",1704,125,7.891329992,-76.70709077,2.68,3268.44,"36","2020",3397.83931034483
"1684",1705,126,7.908672279,-76.69447769,1.93,2408,"36","2020",3094.21736842105
"1685",1706,126,7.907379295,-76.69165339,3.9,4617.32,"36","2020",5005.20053191489
"1686",1707,126,7.906957303,-76.69229261,4.13,2874.36,"36","2020",5284.9164516129
"1687",1708,126,7.906230175,-76.69346974,8.4,4929.81,"36","2020",10687.1273404255
"1688",1709,126,7.906281214,-76.69508431,3.85,2625.43,"36","2020",4893.6479787234
"1689",1710,126,7.906371461,-76.69609534,4.27,2084.06,"36","2020",5486.80130434783
"1690",1711,126,7.906374768,-76.69722557,4.97,4076.4,"36","2020",5934.60234042553
"1691",1712,126,7.905573856,-76.69788325,4.56,4646.6,"36","2020",5620.61446808511
"1692",1713,126,7.90507492,-76.69860346,4.36,2402.5,"36","2020",5527.43340425532
"1693",1714,126,7.904530592,-76.69934544,3.95,3713.37,"36","2020",5451.96734042553
"1694",1715,126,7.904117622,-76.70006718,3.24,1673.39,"36","2020",4355.58723404255
"1695",1717,126,7.909296612,-76.70673726,2.06,2150.53,"36","2020",2887.52638297872
"1696",1718,126,7.908282375,-76.70263011,5.81,9207.02,"36","2020",8537.6879787234
"1697",1719,126,7.907265508,-76.70323608,6.08,3445.94,"36","2020",8856.08977272727
"1698",1720,126,7.906457999,-76.70357569,5.24,8152.63,"36","2020",7434.67258064516
"1699",1721,126,7.905633358,-76.70380327,4.69,2339.37,"36","2020",6900.3864893617
"1700",1722,126,7.904735456,-76.7035367,4.27,3824.04,"36","2020",6469.68430107527
"1701",1723,126,7.903346005,-76.70412035,6.08,5285.99,"36","2020",8650.39542553191
"1702",1724,127,7.949405681,-76.62491799,3.55,7248.81,"36","2020",5063.45559139785
"1703",1725,127,7.949529633,-76.6258949,9.09,2462.55,"36","2020",10603.0330851064
"1704",1726,127,7.949846504,-76.62714327,7.93,6755.99,"36","2020",9341.36276595745
"1705",1727,127,7.949687912,-76.62827374,7.69,4991.95,"36","2020",9384.89531914894
"1706",1728,127,7.949856347,-76.62943937,7.94,2848,"36","2020",9071.48574468085
"1707",1729,127,7.950075542,-76.63046236,5.71,3425.49,"36","2020",6436.02712765957
"1708",1730,127,7.950512338,-76.63135448,4.19,8900.34,"36","2020",4882.31595744681
"1709",1731,127,7.95111789,-76.63259753,6,2374.67,"36","2020",6550.63117021277
"1710",1732,127,7.956376445,-76.63338988,5.04,5595.54,"36","2020",5909.08
"1711",1733,127,7.956428875,-76.63232242,5.22,1084.73,"36","2020",6671.08244680851
"1712",1734,127,7.956231643,-76.63124905,7,517.8,"36","2020",9266.87106382979
"1713",1735,127,7.955979896,-76.63007397,5.2,496.37,"36","2020",7564.85393617021
"1714",1736,127,7.955153716,-76.62867992,4.82,4321.28,"36","2020",6181.80074468085
"1715",1737,127,7.955344332,-76.62758669,4.53,6540.05,"36","2020",5914.36968085106
"1716",2011,134,7.816371003,-76.69600023,2.542,862.07,"36","2020",3096.70564705882
