lote_id,finca_id,lat,lng,area,pbc,sem,c_year,pbc_ha,sum_pbc_ha,mean_pbc_a,id,id_altitud_ele,id_altitud_desc
453,42,7.78086882,-76.6727041,1.86,236,39,2017,126.881720430108,15729.8387096774,51162.739516129,185,26.1,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>185</td></tr></table>"
455,42,7.78030543,-76.6749781,2,495,39,2017,247.5,17600,51147.20625,186,28.4,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>186</td></tr></table>"
456,42,7.78172986,-76.6764157,1.94,1131,39,2017,582.989690721649,14189.175257732,50867.8871993127,187,27.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>187</td></tr></table>"
445,42,7.78613067,-76.6730677,1.5,4556,40,2017,3037.33333333333,15420.6666666667,52543.0935555556,188,26.8,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>188</td></tr></table>"
446,42,7.78553539,-76.6722952,2,4767,40,2017,2383.5,12637.75,44654.252,189,26.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>189</td></tr></table>"
450,42,7.78247396,-76.669957,3.6,3197,40,2017,888.055555555556,11343.8888888889,32314.1208796296,190,27.9,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>190</td></tr></table>"
454,42,7.7819212,-76.6725108,1.61,1357,40,2017,842.857142857143,7064.90683229814,27871.6721532091,191,27.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>191</td></tr></table>"
260,36,7.804871715,-76.7939887,9.86,8192.5,48,2017,830.882352941176,1982.40365111562,54475.265551048,192,3,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>192</td></tr></table>"
277,36,7.805363,-76.8113503,6.92,7393,48,2017,1068.35260115607,5560.83815028902,65698.6367052023,193,12.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>193</td></tr></table>"
457,50,7.80304526,-76.79159265,9.17,2991.5,48,2017,326.226826608506,3737.45910577972,53379.9072519084,194,2.5,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>194</td></tr></table>"
459,50,7.80476787,-76.79036762,6.96,5427.5,48,2017,779.813218390805,5000.3591954023,42178.5016044061,195,2.2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>195</td></tr></table>"
460,50,7.80542562,-76.78939345,9.52,3901.5,48,2017,409.821428571429,4493.90756302521,33274.1586309524,196,0.9,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>196</td></tr></table>"
461,50,7.79774035,-76.78973618,11.36,5995,48,2017,527.728873239437,5106.51408450704,54517.1596830986,197,2.1,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>197</td></tr></table>"
462,50,7.798304875,-76.78867794,6.21,5625.5,48,2017,905.877616747182,6151.04669887279,48375.0090177134,198,2.4,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>198</td></tr></table>"
463,50,7.798824795,-76.78782331,6.58,1221.5,48,2017,185.63829787234,4618.4650455927,45895.7249493414,199,3.3,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>199</td></tr></table>"
464,50,7.79934173,-76.78697336,6.6,6417,48,2017,972.272727272727,4624.09090909091,43076.9175252525,200,1.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>200</td></tr></table>"
465,50,7.799884745,-76.7858311,10.74,3287.5,48,2017,306.098696461825,3996.9739292365,38049.6442427064,201,2.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>201</td></tr></table>"
467,50,7.792981575,-76.78429799,7.59,2153,48,2017,283.662714097497,3638.47167325428,45072.2320816864,202,3.8,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>202</td></tr></table>"
468,50,7.793612045,-76.78351479,7.19,1221.5,48,2017,169.888734353268,3387.20445062587,43812.5729485396,203,2.4,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>203</td></tr></table>"
469,50,7.79424594,-76.7827269,7.11,5265.5,48,2017,740.576652601969,3564.62728551336,31416.7497655884,204,5.8,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>204</td></tr></table>"
470,50,7.79478373,-76.78198911,8.35,2066,48,2017,247.425149700599,3013.83233532934,29309.8419161677,205,4.8,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>205</td></tr></table>"
471,50,7.797651145,-76.79206076,6.07,2532,48,2017,417.133443163097,4065.8154859967,55029.9245744097,206,4.3,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>206</td></tr></table>"
472,50,7.79736342,-76.79307363,6.94,827.5,48,2017,119.236311239193,5117.36311239193,59488.6353746398,207,6.2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>207</td></tr></table>"
474,50,7.79658875,-76.79496856,7.62,4988.5,48,2017,654.658792650919,7101.70603674541,59958.3530839895,208,11.5,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>208</td></tr></table>"
475,50,7.79632142,-76.79591841,7.82,2918.5,48,2017,373.209718670077,6891.24040920716,63881.0887468031,209,19,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>209</td></tr></table>"
477,50,7.79680007,-76.79798487,5.65,8718.5,48,2017,1543.09734513274,8848.23008849557,65067.8549557522,210,16.4,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>210</td></tr></table>"
458,50,7.80449274,-76.79101601,6.7,9512,49,2017,1419.70149253731,4562.91044776119,42733.1994776119,211,2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>211</td></tr></table>"
466,50,7.792365785,-76.78512051,8.36,8247.5,49,2017,986.543062200957,3811.84210526316,44910.1316786284,212,3.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>212</td></tr></table>"
473,50,7.79695412,-76.79402288,7.42,8912,49,2017,1201.0781671159,4820.14824797844,51855.5913971249,213,8.1,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>213</td></tr></table>"
476,50,7.79657918,-76.79695369,6.7,21004.5,49,2017,3135,10258.2089552239,65265.1355472637,214,18.1,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>214</td></tr></table>"
531,50,7.7959,-76.7877,9.86,5145.5,52,2017,521.85598377282,521.85598377282,2911.22363083164,215,3.2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>215</td></tr></table>"
532,50,7.7959,-76.7877,8.69,8974.5,52,2017,1032.73878020713,1032.73878020713,4146.24545454545,216,3.2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>216</td></tr></table>"
533,50,7.7959,-76.7877,8.22,8718.5,52,2017,1060.64476885645,1060.64476885645,2536.0197891322,217,3.2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>217</td></tr></table>"
534,50,7.7959,-76.7877,8.49,8576.5,52,2017,1010.18845700824,1010.18845700824,2641.35412249706,218,3.2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>218</td></tr></table>"
480,51,7.95918271,-76.62966787,3.25,3605.524,1,2018,1109.392,59917.4753846154,59904.5386461538,219,24.6,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>219</td></tr></table>"
481,51,7.960081995,-76.62940243,2.13,1573.1,1,2018,738.544600938967,61383.4830985916,61756.7217840376,220,23.8,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>220</td></tr></table>"
485,51,7.9628799,-76.62768258,2.97,1174.444,1,2018,395.43569023569,64522.2848484848,67802.0579124579,221,22.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>221</td></tr></table>"
487,51,7.96422335,-76.62421807,3.93,4125.08,1,2018,1049.63867684478,63261.472519084,64265.7247328244,222,24.1,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>222</td></tr></table>"
563,54,7.788152516,-76.71261186,3.02,3003.56,1,2018,994.556291390728,35451.4003311258,37847.5293377483,223,20.1,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>223</td></tr></table>"
564,54,7.787786157,-76.71153077,2.04,1385.6,1,2018,679.21568627451,44064.7357843137,43547.5151960784,224,21.3,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>224</td></tr></table>"
568,54,7.784872414,-76.71421412,8,893.948,1,2018,111.7435,47018.44,46202.93625,225,21.1,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>225</td></tr></table>"
585,54,7.777367627,-76.70592726,11.85,612.164,1,2018,51.6594092827004,47610.7516455696,46658.6621265823,226,24.4,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>226</td></tr></table>"
586,54,7.777779175,-76.70524602,11.45,6460.832,1,2018,564.26480349345,45724.9689082969,43856.8172576419,227,24.4,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>227</td></tr></table>"
617,55,7.968962041,-76.65387167,3.54,2905.776,1,2018,820.840677966102,7954.71497175141,45253.7086440678,228,23.2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>228</td></tr></table>"
618,55,7.967838357,-76.65453464,4.66,3756.707,1,2018,806.160300429185,8787.5847639485,44254.8516738197,229,22.3,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>229</td></tr></table>"
619,55,7.966777772,-76.65566189,7.24,7153.661,1,2018,988.074723756906,12414.1345303867,42638.0822099447,230,22.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>230</td></tr></table>"
620,55,7.96589706,-76.65557943,7.89,4166.164,1,2018,528.0309252218,2844.15348542459,43564.8703929024,231,22,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>231</td></tr></table>"
650,54,7.767191753,-76.71311316,4.58,1088.44,1,2018,237.650655021834,48120.7288209607,37623.8864628821,232,20.6,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>232</td></tr></table>"
651,54,7.768112653,-76.71314035,4.4,4082.384,1,2018,927.814545454545,44536.8411363636,34563.0751363636,233,20.2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>233</td></tr></table>"
652,54,7.769029031,-76.71319649,4.44,1717.628,1,2018,386.853153153153,36797.3686936937,34045.7088738739,234,21.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>234</td></tr></table>"
653,54,7.769947639,-76.71324664,3.85,3353.348,1,2018,870.99948051948,30347.4480519481,30933.906961039,235,21.1,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>235</td></tr></table>"
654,54,7.770814526,-76.71338628,4.08,6503.932,1,2018,1594.10098039216,25542.9269607843,32047.2334313725,236,21,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>236</td></tr></table>"
655,54,7.771715858,-76.71351509,4.03,5485.28,1,2018,1361.11166253102,28065.3875930521,35286.4036724566,237,21.9,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>237</td></tr></table>"
853,71,7.811355046,-76.73425915,2.85,2209.154,1,2018,775.141754385965,2001.02,44314.1398596491,238,10.8,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>238</td></tr></table>"
854,71,7.81189156,-76.7353223,3.25,2866.784,1,2018,882.087384615385,9842.20369230769,41132.2704,239,11.6,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>239</td></tr></table>"
856,71,7.807117219,-76.73237115,5.38,4584.793,1,2018,852.192007434944,11931.2615241636,36629.1167286245,240,12.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>240</td></tr></table>"
857,71,7.807428055,-76.73332065,5.02,7133.931,1,2018,1421.10179282869,12552.8820717131,39696.3373306773,241,12.9,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>241</td></tr></table>"
858,71,7.807954067,-76.73427075,4.96,13133.581,1,2018,2647.89939516129,19293.8586693548,42291.310483871,242,13.3,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>242</td></tr></table>"
859,71,7.807652227,-76.73507111,2.23,2649.801,1,2018,1188.25156950673,12344.9219730942,41289.520896861,243,12.1,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>243</td></tr></table>"
860,71,7.80765369,-76.73731449,2.91,4752.192,1,2018,1633.05567010309,4487.0704467354,34330.5950515464,244,11,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>244</td></tr></table>"
861,71,7.808235591,-76.73717302,3.69,894.445,1,2018,242.39701897019,6148.00352303523,35701.6680758808,245,10.5,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>245</td></tr></table>"
863,71,7.809957614,-76.73687898,3.69,6457.363,1,2018,1749.96287262873,8740.25799457995,36891.459295393,246,12.4,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>246</td></tr></table>"
1124,71,7.811405198,-76.73602743,4.06,10241.549,1,2018,2522.54901477833,6155.3736453202,31637.4393596059,247,11.8,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>247</td></tr></table>"
1169,60,7.894869952,-76.67767258,8.964,2156.458,1,2018,240.568719321731,5641.90495314592,22302.9203108731,248,14.8,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>248</td></tr></table>"
1170,60,7.89414594,-76.67861902,7.47,1078.548,1,2018,144.383935742972,5098.70923694779,21682.3600624721,249,17.6,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>249</td></tr></table>"
1171,60,7.893737623,-76.67961696,4.873,3753.946,1,2018,770.356248717422,4785.2103427047,19688.0652575416,250,16.2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>250</td></tr></table>"
1172,60,7.88629336,-76.67165456,7.248,2801.838,1,2018,386.567052980132,5899.54552980132,23340.5994297277,251,18.6,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>251</td></tr></table>"
1174,60,7.887055732,-76.67404317,7.616,5838.108,1,2018,766.558298319328,6474.54595588235,25604.1105129552,252,16.8,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>252</td></tr></table>"
1175,60,7.887621834,-76.67489243,9.296,678.596,1,2018,72.9987091222031,5730.31777108434,27680.372346529,253,19.1,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>253</td></tr></table>"
1176,60,7.887621313,-76.67582513,9.43,5758.02,1,2018,610.6065747614,6172.92534464475,23718.230505479,254,17,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>254</td></tr></table>"
1177,60,7.887319532,-76.67670103,9.552,4074.772,1,2018,426.588358458961,5984.96440536013,22942.3678461753,255,17.5,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>255</td></tr></table>"
1178,60,7.886922525,-76.67782736,10.257,1250.756,1,2018,121.941698352345,5960.78151506288,21848.8598355595,256,15.5,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>256</td></tr></table>"
72,27,7.76623098,-76.7626756,8.5,3792.5,2,2018,446.176470588235,51712.6383529412,35504.9076862745,257,6.5,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>257</td></tr></table>"
611,55,7.961254932,-76.66146996,6.74,2174.9,4,2018,322.685459940653,52643.5175074184,46369.3020771513,258,19.2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>258</td></tr></table>"
612,55,7.962167133,-76.66151982,6.48,8250.15,4,2018,1273.1712962963,52461.0908950617,46530.115462963,259,19.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>259</td></tr></table>"
613,55,7.963073777,-76.66156421,6.18,2277.1,4,2018,368.462783171521,50926.5300970874,49013.68,260,19.4,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>260</td></tr></table>"
614,55,7.96397351,-76.66161227,6,2104.4,4,2018,350.733333333333,53020.0376666667,48993.7242,261,18.3,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>261</td></tr></table>"
71,27,7.76783617,-76.7648217,8.327,2341.5,5,2018,281.193707217485,54292.5201032785,36087.4310435931,262,7.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>262</td></tr></table>"
479,51,7.95801179,-76.62910809,2.45,1830,5,2018,746.938775510204,58486.2155102041,56402.5079183673,263,23.9,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>263</td></tr></table>"
482,51,7.961069855,-76.62948819,1.74,1592.9,5,2018,915.459770114943,62559.4540229885,61649.1333333333,264,24.6,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>264</td></tr></table>"
486,51,7.962988905,-76.62691557,3.24,4580.3,5,2018,1413.67283950617,65740.9669753086,65504.7298148148,265,23.2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>265</td></tr></table>"
488,51,7.96366946,-76.62387814,3.89,4067.2,5,2018,1045.55269922879,58816.936503856,61096.7061696658,266,25.3,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>266</td></tr></table>"
489,51,7.96077033,-76.62396331,5.97,8128.5,5,2018,1361.55778894472,72650.7929648241,69610.2044221106,267,24.1,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>267</td></tr></table>"
542,53,7.954513088,-76.69879916,5.3,3420.5,5,2018,645.377358490566,57796.6690566038,47561.6675471698,268,7.9,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>268</td></tr></table>"
543,53,7.955406203,-76.69876158,5.6,2467.15,5,2018,440.5625,60076.0980357143,49739.5943214286,269,8.5,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>269</td></tr></table>"
551,53,7.959399966,-76.69354041,4.61,833.75,5,2018,180.8568329718,52080.6687635575,49621.8503253796,270,10,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>270</td></tr></table>"
552,53,7.959365015,-76.69265761,5.4,1185.95,5,2018,219.62037037037,56745.1874074074,50026.2648148148,271,10.2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>271</td></tr></table>"
555,53,7.959253279,-76.68943908,6.03,1168.3,5,2018,193.747927031509,60732.472305141,53780.5912769486,272,10.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>272</td></tr></table>"
556,53,7.958657798,-76.68828183,5.86,4166.75,5,2018,711.049488054607,61960.1278156997,52974.8721843003,273,10,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>273</td></tr></table>"
609,55,7.959397618,-76.66138548,7.21,461.05,5,2018,63.9459084604716,50039.8413314841,46681.8736754508,274,16.8,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>274</td></tr></table>"
610,55,7.960342423,-76.6614267,6.96,11114.7,5,2018,1596.93965517241,60744.958045977,47920.6768103448,275,17.9,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>275</td></tr></table>"
615,55,7.964881628,-76.6616658,5.85,5383.8,5,2018,920.307692307692,46580.2502564103,44066.4985299145,276,18.9,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>276</td></tr></table>"
616,55,7.96566105,-76.66186818,4.37,10767.65,5,2018,2463.99313501144,72344.914187643,48957.0681464531,277,17.3,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>277</td></tr></table>"
621,55,7.964985977,-76.65543088,7.98,6231,5,2018,780.827067669173,938.972431077694,43016.2262656642,278,20.5,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>278</td></tr></table>"
622,55,7.964085654,-76.65532124,7.73,11992.7,5,2018,1551.4489003881,3530.92496765847,44314.5567658473,279,21.1,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>279</td></tr></table>"
624,55,7.962268576,-76.65530684,6.59,580.4,5,2018,88.0728376327769,133.831562974203,41955.0810318665,280,21.6,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>280</td></tr></table>"
625,55,7.961168067,-76.65633426,4.28,2082.5,5,2018,486.565420560748,10133.7271028037,41113.1478971963,281,20.2,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>281</td></tr></table>"
626,55,7.960181411,-76.65685038,2.7,3616.1,5,2018,1339.2962962963,13495.6118518519,40057.8377777778,282,19.6,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>282</td></tr></table>"
627,55,7.958963257,-76.65735832,2.33,2395.15,5,2018,1027.96137339056,9722.90815450644,36713.4533905579,283,17.8,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>283</td></tr></table>"
70,27,7.76821886,-76.7629227,7.192,2950.22,6,2018,410.208565072303,46846.831618465,32665.7347515758,284,7.3,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>284</td></tr></table>"
478,51,7.960061345,-76.62815186,1.45,2287,6,2018,1577.24137931034,65133.8848275862,60776.0089655172,285,24.3,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>285</td></tr></table>"
483,51,7.962745755,-76.62949827,2,2713.4,6,2018,1356.7,54655.524,57574.979,286,23.3,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>286</td></tr></table>"
484,51,7.96307644,-76.6288347,1.05,2118.8,6,2018,2017.90476190476,69316.4409523809,54425.1396190476,287,23.1,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>287</td></tr></table>"
544,53,7.956339987,-76.6986861,5.68,5859.75,6,2018,1031.64612676056,53863.9288732394,53034.1878873239,288,7.7,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>288</td></tr></table>"
549,53,7.958344818,-76.69544572,9.66,11817.5,6,2018,1223.34368530021,56122.4324016563,53104.1338095238,289,8.5,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>289</td></tr></table>"
550,53,7.958892357,-76.6944232,5.04,2456.3,6,2018,487.361111111111,56237.7035714286,51001.3095634921,290,9.4,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>290</td></tr></table>"
553,53,7.959144941,-76.69155162,7.56,10764.85,6,2018,1423.92195767196,56463.9716931217,52452.7654232804,291,10,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>291</td></tr></table>"
554,53,7.959211531,-76.69046351,5.88,7088.05,6,2018,1205.45068027211,54203.3482993197,50668.9371428571,292,10,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>id</b></td><td>292</td></tr></table>"
